depolarization_index_1issue_change,affect_index_change,issue_index_global_change,other_party_change,social_distance_change,outgroup_stereotype_change,gender,age,college,white,knowledge_counter,extraversion,agreeable,consecientious,emotionally_stable,open_new_experiences,political_interest,strong_partisan,percent_other_party_exposure,democrat,sevenpoint_ideology,regionMidwest,regionSouth,regionWest,faminc_val,republican,faminc_notsay,fully_compliant,treatment_assigned,displayCondition,chatID_full,fully_compliant_CORRECT,fully_compliant_INCORRECT,fully_compliant_NONE,treatment_assigned_CORRECT,treatment_assigned_INCORRECT,treatment_assigned_NONE
-1.178373422,-0.088518519,-0.071666667,0.09,0.3,0.055555556,1,65,0,1,1,3.5,2.5,2,2.5,2,4,0,NA,0,5,FALSE,TRUE,FALSE,-0.852976171,1,FALSE,0,0,CONTROL,CONTROL_137,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.756066184,-0.049444444,-0.053333333,-0.165,0.066666667,-0.083333333,1,61,1,1,3,6,3.5,3.5,4,2,4,0,25,1,3,TRUE,FALSE,FALSE,-0.060004718,0,FALSE,0,1,CORRECT,HiRzKGyUm870JMrSJQQw,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-1.61021663,-0.168888889,-0.05,-0.34,-0.083333333,0.25,1,70,1,1,2,4,3.5,3.5,3.5,2.5,4,0,40,1,3,TRUE,FALSE,FALSE,0.588796006,0,FALSE,0,1,NONE,5aLz41AkspDmI5kuNKoa,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.656619641,0.022592593,0.066666667,-0.06,-0.016666667,-0.111111111,1,57,0,1,2,5,1.5,2,3.5,3,4,1,30,0,6,FALSE,FALSE,TRUE,-0.636716472,1,FALSE,1,1,INCORRECT,1HLtZNv9Y1Ij0gGEXtSB,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.550361691,-0.041481481,-0.033333333,-0.18,0,-0.055555556,2,74,1,1,3,2,3.5,2.5,5,2.5,4,1,20,1,1,FALSE,FALSE,FALSE,1.525952607,0,FALSE,1,1,NONE,Mn2IOKjea2t2CQHqAjMR,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
2.559726775,0.28462963,0.063333333,0.715,0.333333333,-0.472222222,2,58,0,0,3,3.5,6,2.5,5.5,2.5,4,1,10,1,2,FALSE,TRUE,FALSE,0.588796006,0,FALSE,0,1,INCORRECT,HwIHjxo5b1NTCS4P3oNS,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-0.444103741,-0.08037037,0.02,0.02,0.15,0.111111111,1,55,1,1,2,7,4,1,1,4,4,1,30,1,4,FALSE,FALSE,FALSE,0.300440129,0,FALSE,1,1,NONE,0w0Q9dzHAe3Tn48VDGsu,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-0.459088836,-0.222407407,0.16,-0.595,-0.233333333,0.305555556,1,45,0,1,2,4.5,4.5,2,4.5,3.5,4,0,NA,1,4,FALSE,TRUE,FALSE,0.949240852,0,FALSE,1,1,CORRECT,M6SqlyRrGHMYvoeddJtk,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3.437036004,0.517222222,-0.05,0.885,-0.666666667,0,2,33,0,1,1,7,1,4,4.5,7,3,1,10,0,7,TRUE,FALSE,FALSE,-0.852976171,1,FALSE,0,0,CONTROL,CONTROL_155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-1.791400058,-0.096851852,-0.146666667,-0.085,0.15,0.055555556,2,52,1,1,3,6.5,2.5,1,6,3,4,0,40,0,4,FALSE,TRUE,FALSE,6.21174282,1,FALSE,1,1,INCORRECT,1X4JXqdKEXbw1CCq1JxS,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.96449524,0.131111111,0,0.06,-0.333333333,0,2,35,0,1,0,4,4,4,4,4,4,1,50,0,1,FALSE,FALSE,FALSE,-0.997168528,1,TRUE,0,1,CORRECT,27Z0PepAiqkR2A7CAHbe,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.657981922,-0.056111111,-0.033333333,-0.035,0.133333333,0,2,53,1,0,2,4,1,1,1.5,3,4,1,0,1,2,FALSE,TRUE,FALSE,0.949240852,0,FALSE,1,1,CORRECT,1wXpjEamMaMsX3yMYD5l,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.380076514,-0.031666667,-0.02,0.005,-0.066666667,0.166666667,2,59,1,1,3,2.5,3.5,4,5.5,4,4,1,5,1,3,FALSE,FALSE,FALSE,0.949240852,0,FALSE,1,1,CORRECT,RVS5Ff90m0zjUfaIiybc,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.261558031,0.011111111,-0.046666667,-0.05,0,-0.083333333,1,74,0,1,3,2,3,2,3.5,3,4,0,20,0,4,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,1,1,CORRECT,1Mcu5dOVNhGb2l0jR2XB,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.166198332,-0.045925926,0.023333333,-0.16,-0.216666667,0.194444444,2,27,0,0,0,5.5,4,1,4,1,3,0,5,1,4,TRUE,FALSE,FALSE,-0.997168528,0,TRUE,0,0,CONTROL,CONTROL_163,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.014985096,0.118703704,-0.116666667,0.045,-0.283333333,-0.027777778,1,31,0,1,1,2,2,2,3,3.5,3,1,75,0,6,FALSE,TRUE,FALSE,0.588796006,1,FALSE,1,1,NONE,0tjhFbKRLl9Dv9BZ81V6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-0.021796503,0.02037037,-0.023333333,0.05,-0.066666667,0.055555556,1,67,0,1,3,3.5,1.5,2,1.5,3.5,4,1,20,0,5,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,1,1,NONE,3PpxWiBQ8dAOiL7Xp6yJ,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1.444018297,0.092962963,0.103333333,0.115,-0.108333333,-0.055555556,1,34,1,1,2,5.5,2.5,1.5,4,2.5,3,1,50,1,3,TRUE,FALSE,FALSE,0.300440129,0,FALSE,1,1,CORRECT,1HCkCt0JSAFDGYSNVVr8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.539463439,-0.133333333,0.06,0,0.4,0,2,32,1,1,2,4,4,4,4,4,3,0,NA,1,2,TRUE,FALSE,FALSE,-0.780894411,0,FALSE,0,1,INCORRECT,WmCYpxrpoaDDK625Cb1V,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2.540654835,0.198703704,0.146666667,0.085,-0.316666667,-0.194444444,1,57,1,1,1,3.5,3.5,4,3.5,4,3,0,25,1,4,TRUE,FALSE,FALSE,0.949240852,0,FALSE,0,0,ROBUST,ROBUST_175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3.185013943,0.252962963,0.18,0.87,0.166666667,-0.055555556,1,71,0,0,1,NA,NA,NA,NA,NA,4,1,NA,0,5,TRUE,FALSE,FALSE,-0.997168528,1,TRUE,0,1,CORRECT,4dqkA2M3G7eqV1WrpEqR,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.008173688,0.048888889,-0.05,0.13,0.066666667,-0.083333333,1,66,1,1,3,2,4,3,2,3,4,0,20,0,5,FALSE,TRUE,FALSE,3.328176839,1,FALSE,1,1,CORRECT,1RRpyRH13jpETTFzfvtD,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.148488674,0.029814815,-0.05,0.145,0,0.055555556,2,55,0,1,3,4.5,1,1.5,4.5,4,2,0,0,0,3,FALSE,FALSE,TRUE,-0.852976171,1,FALSE,1,1,NONE,0VLXzm8Vhz86Lh64SAEU,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-0.558535379,-0.059259259,-0.016666667,-0.15,0,0.027777778,1,64,1,1,3,4,2,1,1,2.5,4,1,NA,1,2,FALSE,FALSE,TRUE,5.130401072,0,FALSE,0,0,ROBUST,ROBUST_180,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1.076202316,0.10962963,0.036666667,0.14,-0.216666667,0.027777778,1,66,1,1,3,3.5,1.5,2,1.5,4,4,1,25,1,2,FALSE,TRUE,FALSE,3.328176839,0,FALSE,0,1,NONE,4rAZDhg2J1KITluKg1H7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-0.148488674,-0.020185185,0,0.045,0.133333333,-0.027777778,2,56,1,1,3,1,4,4,3,4,4,1,20,1,1,FALSE,TRUE,FALSE,0.300440129,0,FALSE,0,1,CORRECT,DsbbbhOgUZ4gRQGVHnPn,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.029970191,0.029259259,-0.033333333,0.01,-0.133333333,0.055555556,2,54,0,0,1,2,1.5,1.5,3.5,2,3,1,30,1,4,FALSE,FALSE,FALSE,-0.060004718,0,FALSE,0,0,ROBUST,ROBUST_184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1.486249021,0.218703704,-0.016666667,0.295,0,-0.361111111,1,23,1,1,3,5,1.5,2.5,2,1,4,1,50,1,4,FALSE,FALSE,FALSE,-0.492538534,0,FALSE,1,1,INCORRECT,25xrHpZos4LpSYR9FJc5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.845976757,-0.155,0.04,0.035,-0.166666667,0.666666667,2,55,1,0,0,5,1.5,2,1.5,4,4,1,40,1,4,FALSE,TRUE,FALSE,-0.997168528,0,TRUE,1,1,NONE,Vz76FCEqAv5cnS75kCWH,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-1.062579502,-0.077777778,-0.066666667,-0.15,0,0.083333333,1,76,1,1,3,2.5,5,3,5.5,2,4,1,55,0,6,FALSE,TRUE,FALSE,0.300440129,1,FALSE,1,1,CORRECT,1UERijH7RvXUepisvbWJ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.544912565,0.004074074,0.07,-0.11,-0.066666667,-0.055555556,1,62,1,0,3,6,3,5.5,1,2,4,1,10,1,1,FALSE,FALSE,FALSE,-0.636716472,0,FALSE,0,1,CORRECT,0epwFsiJc6gwK0AcKkHl,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.619838043,0.084259259,0,0.025,-0.283333333,0.055555556,1,64,0,1,3,4.5,2.5,2,1.5,2.5,4,1,5,1,1,FALSE,TRUE,FALSE,0.084173221,0,FALSE,1,1,CORRECT,3Yx3iXlzkWeonav0PAkd,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1.794124621,0.190555556,0.053333333,0.105,-0.3,-0.166666667,1,73,0,1,1,3,4.5,4,5.5,4,3,0,25,0,5,FALSE,FALSE,FALSE,0.588796006,1,FALSE,0,0,ROBUST,ROBUST_190,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.050404412,-0.130185185,0.123333333,-0.185,0.066666667,0.138888889,2,62,0,1,1,3.5,3,3.5,4,2.5,3,1,50,1,4,FALSE,TRUE,FALSE,-0.492538534,0,FALSE,0,0,ROBUST,ROBUST_192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.711110897,0.08,-0.176666667,0.14,-0.016666667,-0.083333333,1,63,1,1,3,5,2,2,3.5,2,4,0,20,1,2,TRUE,FALSE,FALSE,-0.852976171,0,FALSE,1,1,INCORRECT,4fFjWQ66DEA54l9YorEX,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.061302664,-0.011666667,0.02,-0.035,0,0,1,64,1,1,3,5.5,4,3,5,4,4,1,75,1,2,FALSE,TRUE,FALSE,0.084173221,0,FALSE,1,1,INCORRECT,1h32pJZ8H88MDFplY0SU,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2.860790967,0.194444444,NA,0,NA,-0.388888889,1,29,0,1,0,NA,NA,NA,NA,NA,3,0,80,1,3,TRUE,FALSE,FALSE,-0.997168528,0,TRUE,0,0,ROBUST,ROBUST_198,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.74244337,0.007592593,0.093333333,-0.005,0,-0.027777778,2,54,1,1,3,2,2.5,3.5,1.5,2,4,1,25,1,1,FALSE,TRUE,FALSE,0.300440129,0,FALSE,0,1,INCORRECT,YZHqRUzn88sLiyg7kqpY,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1.2532989,0.163703704,0.006666667,0.03,-0.35,-0.111111111,2,41,0,0,1,4.5,3,1,1.5,2.5,4,0,50,0,5,TRUE,FALSE,FALSE,0.300440129,1,FALSE,0,1,CORRECT,4GLeGeUr3bx72Vhq1CbC,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.628011731,-0.008703704,-0.076666667,-0.115,-0.2,0.111111111,1,54,0,1,1,6,5,4,5,4.5,3,0,10,0,6,FALSE,TRUE,FALSE,-0.780894411,1,FALSE,0,0,CONTROL,CONTROL_202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.148488674,-0.003518519,-0.016666667,-0.105,0.016666667,-0.111111111,1,54,1,1,3,6,3.5,2.5,4,4,4,0,10,1,3,FALSE,TRUE,FALSE,1.525952607,0,FALSE,0,1,CORRECT,4WSl0HcZIaJxz31rWbb8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1.642911384,0.036666667,0.186666667,0.01,0.066666667,-0.166666667,1,80,0,1,2,3.5,4,1,3,3.5,4,0,1,0,6,FALSE,FALSE,TRUE,1.525952607,1,FALSE,0,1,NONE,3XxdQhX7B0E4QzgvKv6h,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-0.467262525,-0.036851852,-0.026666667,-0.005,0.133333333,-0.027777778,2,53,1,1,3,7,3.5,1.5,2.5,2,4,1,40,1,2,TRUE,FALSE,FALSE,0.588796006,0,FALSE,0,0,CONTROL,CONTROL_205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.029970191,-0.007407407,0.003333333,-0.05,-0.25,0.222222222,2,45,1,1,2,4,4,4,7,4,3,1,50,1,2,FALSE,FALSE,TRUE,-0.492538534,0,FALSE,0,0,ROBUST,ROBUST_206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.880033793,-0.122962963,0.003333333,0.02,0.166666667,0.222222222,1,46,1,1,3,6,2.5,1.5,1,1,4,0,10,1,3,FALSE,FALSE,TRUE,2.2468423,0,FALSE,1,1,CORRECT,0vK0WFmYAnvUS9cZFsLU,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.400510735,-0.134444444,0.08,-0.02,0.3,0.083333333,1,37,1,1,2,6.5,3,1,3,1.5,4,0,50,1,4,FALSE,FALSE,FALSE,1.525952607,0,FALSE,1,1,CORRECT,1FCPUTiLdaMOKBEqHGzo,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.441379178,0.08,-0.02,0.09,-0.233333333,0.083333333,2,52,1,1,3,2.5,3,2.5,2.5,3.5,4,0,20,1,2,FALSE,TRUE,FALSE,0.300440129,0,FALSE,0,1,NONE,TiQyY1B5MKPPC4jgh9mx,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-0.495870434,-0.164074074,0.096666667,-0.12,0.233333333,0.138888889,2,23,1,1,1,6.5,3.5,1.5,1.5,2.5,2,0,30,1,2,FALSE,FALSE,FALSE,0.949240852,0,FALSE,0,1,NONE,2Cg6iHflBmk1V0jKNdXD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2.272285396,0.288888889,0.02,NA,-0.133333333,-0.444444444,2,67,0,0,2,6,2.5,1,4,4,4,1,4,1,4,FALSE,TRUE,FALSE,0.588796006,0,FALSE,1,1,INCORRECT,0t8gRY4VNGoQkRH7xZzn,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.613026636,0.023333333,0.06,0.02,-0.133333333,0.083333333,1,44,0,1,2,3,4,1,1.5,2,3,0,15,0,5,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,1,1,CORRECT,1gd2qrI8IBAbHuDbovyy,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-2.300893306,-0.032777778,-0.28,-0.015,0,0.083333333,1,33,0,1,1,2,1,1,3.5,2,2,1,30,0,7,FALSE,TRUE,FALSE,-0.780894411,1,FALSE,1,1,CORRECT,1wXpjEamMaMsX3yMYD5l,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-1.498509554,-0.101851852,NA,0,0,0.305555556,1,32,1,1,0,NA,NA,NA,NA,NA,3,1,40,0,7,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,0,1,NONE,17SEYwKDWaEqHOaMJDKN,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1.570710469,0.110185185,0.103333333,-0.025,-0.3,-0.055555556,2,55,0,0,1,4,3,2.5,4.5,1.5,3,0,20,0,7,FALSE,TRUE,FALSE,-0.780894411,1,FALSE,1,1,INCORRECT,0SmsE6O4693ZxllpoqnO,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.333758946,0.012037037,0.033333333,-0.025,-0.2,0.138888889,2,51,1,0,3,5,2.5,2,2,2,4,0,20,1,2,TRUE,FALSE,FALSE,0.300440129,0,FALSE,1,1,CORRECT,1gd2qrI8IBAbHuDbovyy,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.261558031,0.022222222,0.013333333,0,-0.066666667,0,1,37,0,1,3,3,3,2,4,4,4,1,20,0,6,TRUE,FALSE,FALSE,0.949240852,1,FALSE,1,1,CORRECT,1HCkCt0JSAFDGYSNVVr8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.408684424,-0.054444444,0.11,-0.03,0.133333333,0,1,71,1,0,2,3,3,3,2,2,4,0,NA,0,5,TRUE,FALSE,FALSE,-0.997168528,1,TRUE,0,1,INCORRECT,1auubqdCyJTuVMys25CD,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-0.036781598,0.011666667,-0.016666667,0.035,0,0,1,44,0,1,2,4.5,1.5,1,1,1,4,1,40,0,6,FALSE,TRUE,FALSE,0.588796006,1,FALSE,1,1,INCORRECT,0rGiTzOKeHtuEj9uBPnh,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.245210654,0.05,-0.016666667,0,-0.15,0,1,63,1,0,3,1.5,3,1,2,1.5,4,1,20,1,2,FALSE,TRUE,FALSE,1.525952607,0,FALSE,1,1,CORRECT,bOINGqObhzz0pSTelh2y,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1.277819965,0.08037037,0.093333333,-0.02,-0.066666667,-0.194444444,1,67,0,1,2,4,4,2,3,2,4,1,10,0,7,FALSE,TRUE,FALSE,0.588796006,1,FALSE,0,0,CONTROL,CONTROL_223,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.023158784,-0.096481481,0.093333333,-0.095,0,0.194444444,2,72,0,1,2,3.5,2.5,5,5,4,4,1,10,1,2,TRUE,FALSE,FALSE,-0.636716472,0,FALSE,0,0,ROBUST,ROBUST_225,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-1.066666346,-0.126666667,-0.018333333,0.02,0.066666667,0.333333333,2,67,1,1,2,4.5,2,2.5,2.5,3.5,4,1,10,1,4,FALSE,FALSE,FALSE,0.949240852,0,FALSE,0,0,CONTROL,CONTROL_227,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.975393492,-0.062592593,-0.07,-0.01,0.066666667,0.111111111,2,40,1,1,2,2,4,1,4,2,3,1,5,1,3,FALSE,TRUE,FALSE,1.525952607,0,FALSE,1,1,CORRECT,1RRpyRH13jpETTFzfvtD,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1.126606728,0.153148148,0,0.265,0.083333333,-0.277777778,2,67,0,1,3,6,1,1.5,4,2,4,1,NA,1,2,FALSE,FALSE,TRUE,-0.348360595,0,FALSE,1,1,CORRECT,3tgMqapg9a80CtK5IEPJ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.45363971,-0.108333333,0.046666667,-0.225,0.266666667,-0.166666667,1,73,0,1,3,6,2.5,1,3.5,2,4,1,75,1,2,FALSE,TRUE,FALSE,-0.060004718,0,FALSE,1,1,INCORRECT,1X4JXqdKEXbw1CCq1JxS,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.102171106,0.022777778,-0.036666667,0.135,0.066666667,0,2,42,0,1,2,6,4,4,5.5,4,3,0,20,1,2,FALSE,TRUE,FALSE,0.300440129,0,FALSE,1,1,INCORRECT,0rGiTzOKeHtuEj9uBPnh,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.361004574,-0.029074074,-0.02,0.085,0.2,-0.027777778,2,58,1,1,3,7,4,2,6,3.5,4,0,50,0,6,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,1,1,NONE,CDqUpmWQDbXd2shUE7BA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-0.809195159,-0.056666667,-0.053333333,-0.17,0,0,2,57,0,1,3,2,2,2.5,5,1,4,0,5,1,2,FALSE,FALSE,FALSE,0.300440129,0,FALSE,1,1,INCORRECT,AhynQm2EoqHQNyHaOTvG,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1.651085072,0.061111111,0.163333333,NA,-0.066666667,-0.055555556,2,22,0,1,0,2,5,1,4,1,1,0,50,1,4,FALSE,FALSE,FALSE,-0.780894411,0,FALSE,1,1,NONE,0tjhFbKRLl9Dv9BZ81V6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-0.559897661,-0.039444444,-0.036666667,-0.035,0.083333333,0,1,33,1,1,2,6.5,1.5,1,5,3.5,4,1,20,1,1,FALSE,TRUE,FALSE,-0.492538534,0,FALSE,1,1,CORRECT,BnLhC6u899F1lMDVm5YI,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.384163358,-0.068888889,0.016666667,-0.04,0,0.166666667,1,66,1,1,3,4,2.5,2,1.5,2,4,0,30,1,4,TRUE,FALSE,FALSE,-0.348360595,0,FALSE,0,0,ROBUST,ROBUST_243,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.159386925,-0.045,0.023333333,-0.135,0,0,2,35,0,0,1,4,4.5,4,4,4,4,1,30,1,4,FALSE,FALSE,TRUE,0.084173221,0,FALSE,0,0,ROBUST,ROBUST_245,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1.239676086,0.021851852,0.146666667,0.01,0,-0.055555556,2,37,0,1,2,7,1,1.5,3.5,6,3,1,NA,0,6,TRUE,FALSE,FALSE,-0.780894411,1,FALSE,0,1,CORRECT,549ezjrb0TUhUaYC5wQz,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.670242455,-0.051111111,-0.04,-0.07,0.083333333,0,2,55,0,1,2,2,2,1.5,2.5,1.5,4,1,50,1,3,FALSE,TRUE,FALSE,0.300440129,0,FALSE,0,1,NONE,9Z6lKJK9tgjUAAWDLhmJ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.811919722,0.077037037,0.033333333,-0.08,-0.2,-0.111111111,1,60,1,1,3,6,1,2,4,1.5,4,1,50,1,2,FALSE,TRUE,FALSE,0.084173221,0,FALSE,1,1,CORRECT,1m6ycNYdsbZ6BDmlfvRb,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.84870132,0.028703704,0.086666667,-0.025,0,-0.111111111,2,50,0,1,1,4,2,2.5,2.5,3,3,1,10,1,2,FALSE,TRUE,FALSE,0.084173221,0,FALSE,1,1,CORRECT,3UaQPnaYQGsoX6415n0j,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.606215229,0.119074074,-0.036666667,-0.065,-0.366666667,-0.055555556,1,31,1,1,3,7,3.5,5,6,4,4,1,20,1,3,TRUE,FALSE,FALSE,-0.636716472,0,FALSE,1,1,CORRECT,1Mcu5dOVNhGb2l0jR2XB,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.340570353,-0.02962963,-0.016666667,-0.05,0.066666667,-0.027777778,1,58,1,0,3,4.5,3,1.5,1,4.5,4,1,15,1,1,FALSE,FALSE,FALSE,-0.060004718,0,FALSE,0,1,NONE,MesKTchxF8coO31P9BiX,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.046317568,0.042962963,-0.036666667,-0.01,-0.083333333,-0.055555556,2,52,1,1,2,3.5,2.5,3.5,2.5,2,4,1,50,1,1,FALSE,TRUE,FALSE,0.949240852,0,FALSE,0,1,INCORRECT,C0JzcYx6JTp1k7HnE5kA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-0.734269681,-0.129814815,0.03,-0.145,0.133333333,0.111111111,1,83,0,1,3,4,2,2.5,3.5,1.5,4,0,25,0,5,FALSE,TRUE,FALSE,3.328176839,1,FALSE,0,0,ROBUST,ROBUST_258,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.148488674,-0.053518519,0.033333333,-0.105,0.083333333,-0.027777778,1,64,1,1,3,6.5,1.5,2,1,1.5,4,1,20,1,1,FALSE,FALSE,FALSE,0.949240852,0,FALSE,0,1,CORRECT,UzjnTrAE1pgedMzFdoX7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.701574928,0.03537037,0.06,-0.005,-0.083333333,-0.027777778,2,73,0,1,1,5,3.5,2.5,1,3.5,3,1,5,0,5,FALSE,FALSE,TRUE,-0.636716472,1,FALSE,1,1,CORRECT,1m6ycNYdsbZ6BDmlfvRb,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.367815981,-0.083333333,0.033333333,-0.1,0.066666667,0.083333333,2,50,0,1,3,7,3,2,2,4.5,4,1,50,1,2,FALSE,FALSE,TRUE,-0.348360595,0,FALSE,0,0,ROBUST,ROBUST_261,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.722009149,-0.121481481,0.023333333,-0.07,0.433333333,-0.138888889,1,46,0,1,2,4.5,3,2.5,4.5,1,4,0,25,1,4,FALSE,TRUE,FALSE,-0.852976171,0,FALSE,0,0,ROBUST,ROBUST_268,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.044955287,-0.042777778,0.036666667,-0.045,0,0.083333333,1,66,0,1,2,3,5,3,4.5,3,4,1,5,0,7,FALSE,FALSE,FALSE,-0.852976171,1,FALSE,0,0,ROBUST,ROBUST_270,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.291528222,0.023703704,-0.063333333,-0.04,-0.083333333,-0.027777778,1,59,0,1,3,3.5,5,4.5,4.5,4.5,4,0,5,0,7,TRUE,FALSE,FALSE,0.084173221,1,FALSE,1,1,CORRECT,4kFPihBXZ0sTpYlHdD3r,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.480885339,-0.03537037,-0.03,-0.145,0.1,-0.138888889,1,64,1,1,2,1,3,3.5,4,3.5,4,1,20,0,7,TRUE,FALSE,FALSE,0.084173221,1,FALSE,0,1,NONE,0zzH2V1S7hFSs2oVsHuM,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-0.369178263,0.071296296,-0.121481481,0.025,-0.216666667,0.027777778,2,65,0,1,3,1.5,3.5,1.5,3,3,4,1,10,1,4,FALSE,FALSE,TRUE,0.084173221,0,FALSE,1,1,INCORRECT,2L8UbM9Iy5EYO1SpQm8J,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.371902826,0.010555556,0.04,0.015,0.066666667,-0.083333333,1,31,1,1,3,5.5,1.5,2,2.5,2,4,1,15,1,2,TRUE,FALSE,FALSE,0.084173221,0,FALSE,1,1,CORRECT,AhIlLFdCabaEmeU3nxJC,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.452277429,-0.071481481,0.01,-0.07,0.033333333,0.111111111,2,71,0,1,3,4.5,5.5,5.5,2,7,4,1,5,1,2,FALSE,TRUE,FALSE,-0.348360595,0,FALSE,0,0,ROBUST,ROBUST_277,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
